Sentiment,Text
negative,@joeymcintyre Having problems downloading your song on the soundload site  It said the reddem code was already used...???
negative,@kevinlogan Probably NEVER ;) A few features I looked at will work on IE8 and not Firefox. Others vice versa. 
negative,"@ToddyD i'm sorry, but you suck balls.  this makes me sad!"
negative,"@lyssiex OMG mstation was AMAZING, I wish you would've been there with me though  &lt;3"
negative,@pardon Mumble grumble stupid JCR make me angry...  Meh. How you feeling? x
negative,"@ermlabrat: I know you like DNA and stuff, but that sounds really boring. "
negative,Lesson learned: dont go home before school 
negative,i wrote my math tes today and i think that i passed maybe lol tommorow i have my art exam and then on tuesday i have history  none on mon.
negative,"Head hurts, body starting to ache...think my roomie gave me the flu "
negative,CRM tech support wants $500 to restore data that their own download process corrupted.  Grrrrrr . . . . 
negative,@ddlovato http://twitpic.com/7qu30 - you guyss look GORGEOUS i wish i could have come to see you guys but i dont have a car tonight   ...
negative,Theyre both freakin getting me hurt 
negative,@NickMcLaren no  missed out... I did go to Hamura saimin though!
negative,The crotch in my favorite jeans is starting to rip 
negative,freaking out about the amount of gifts i've bought for cez. srsly don't know if there's enough yet  what to buy the girl with everything?!
negative,@KidFury Thatz unfortunate becuz I only like Skrawberry 
negative,Oh.. I almost forgot the show.. 
negative,i'm triyng to sleep.........but it's impossible! damn...are 5 days i'm sleepless! i know i need snuggles..... 
negative,My truck is in the shop   Hope they can fix her.. Tired of the wet rugs and moldy smell... Not payin for it either.. Damn factory defect!!
negative,"Busy busy busy beee  clean my rooom now, what?"
negative,@BonedaddyKing that article is helpful and I was already practicing most of that - except I drink alcohol 
negative,"@Kata159 ohh noo   it'll be on youtube tomorrow, thank god for the internet. and silly bird. you should go and shout at it!  "
negative,@tvplug6 Your lucky! My phone wont do it 
negative,I rarely have signal here at work and it sucks 
negative,I'm having trouble keeping my eyes open.  I still have three hours of work left. 
negative,i'm so tired. i stayed up until 3 last night 
negative,"@ddlovato, i dont know if you have time for me, but im doing what you used to do, i need help  HELP ME DEAR"
negative,Tlkmsel tega bgt! It's been more than 6 hours without GPRS. I'm practically half dead  - http://bkite.com/08E2p
negative,@ddlovato Selena's behind is showing 
negative,is now 22 
negative,Headache 
negative,is going bowling with the friends! (: Heathers last night 
negative,Ana is bummed that the Chicago &quot;Out of the Darkness&quot; overnight walk for suicide prevention falls on the night of Sheila's wedding. 
negative,Still at work 
negative,@JayneDoorknob what test you got tomoz? ive two physics ones  lol
negative,Haven't seen a single Disney character all day. 
negative,@ddlovato http://twitpic.com/7qu30 - Love you guys!!!!!! wish i was going to the Red Carpet event!   HAVE FUN!
negative,wtf is up with my laptop? Firefox is struggling and when I play music it keeps cutting out. 
negative,getting the braces off!!!! 2yrs 5 months!!!  no head gear 
negative,I don't even know what to eat for lunch. 
negative,@Orchidflower ha ha! i was playing mafia and didnt know that each time i did something it sent a tweet and ive driven everyone a bit mad 
negative,@stevecs made me laugh  maybe you could click it and take that as a rely ;)
negative,The Sims3 likes to crash a lot &amp; not due to graphic card errors. In other news today's pain is a 20. Vicodin 1/2 day. 
negative,R-Patz hit by a STUPID cab  excuse me while i fly 2 NY 2 just make sure he's ok! ILY ROB! xx
negative,@ddlovato you guys are so pretty! i wish i could go to your premiere  i live close too! oh well. have fun you guys! you deserve everything
negative,"@akojen North where North...North of Scotland is beautiful...sometimes the weather is nasty thooo, need waterproofs "
negative,At school studying for my Graphics exam at 9:00 
negative,"@Snapperpacheco That sucks.  We got Chelsea Handler and Chuy. It pretty much rocked, but last year was Paris Hilton so I get the sads."
negative,@misslauralouise  I have never heard of that ever happening.
negative,@wazzow well the place cards are ordered 
negative,@jasonwakeupcall not many. My follower base and knowledge of fellow tweeters is minimal. 
negative,"My foot's numb. Boo, pins and needles! "
negative,On break and enjoying a delicious apple while i ponder over my loneliness  someone call me
negative,No power at my house.   
negative,Argh argh argh.... Hate Sree 
negative,Is stopped in traffic again. 
negative,soo bored omg. i don't want to learn abt buddhism anymore. 
negative,I'm still sleepy but its too hot 
negative,"I got hungry, but i didnt wanna eat real food and spoil dinner.  So i ate positive mini honeybuns and a bottle of soda.  Wasnt my best idea.  "
negative,@faiza1positive  NP !! :] dont cry  awww ill misss u 2!!  / no more jonasbrotherbuddy(unless thru msn or FB) xD there are morepics  on FB =D
negative,"@texasnate unfortunately, I'm just being sarcastic &amp; won't be out for another month.  but at least I get 50 yr/o nurses to look at? Hawt? "
negative,@meganmuhgee i miss my husband 
negative,"While running really fast in the back yard, I wiped out. Crashed into the fence. Now my lip &amp; my nose are really ouchy. "
negative,totally missed big bang theory finale 
negative,Picked up my new car - it's sitting outside begging to be driven but it's late and I have no where to go 
negative,Jesse_la this Diet Coke is for you! Miss you! Not a celebration without you 
negative,watching twilight and eating brownies .. im sickk 
negative,is in a bit of a love/hate situation ~ I love it when I'm with you and hate it when I'm not  think that sums it up really!
negative,im trying to make my password to my health insurance login &quot;2xAnal&quot; but its not letting me cuz its not 8 characters 
negative,"@coldmilk Sections 1, and 3 are flashing red - Overheating. Looks like your heat sync or a fan isnt working. "
negative,"#inaperfectworld, I'd be studying Astrophysics. "
negative,@chaz81 the rights to the clips you used and they were not willing to do that for me.  So if you use it you are subject to a lawsuit 
negative,@sugamama2009 I know  It's blowing me. Weather is WAY to unpredictable 
negative,@Sherriemae23 awww! poor little one   ...nd poor us for having to now REALLY run around after them lol
negative,I am thinking about writing a song. Well just lyrics. I would probably bomb that though 
negative,"@Pixie_Tinks i think it may be a lost cause...  #peterfacinelli ...im still gonna post bout it, just not as much.. follow @peterfacinelli"
negative,"i have a veryy hard bet with a friend i have to have 100,000 followers and she too :S omg i have to win! but i don't think "
negative,graduation today  @jesse_love I LOVE YU Too!!
negative,"@blond_girl20 Still have to wait but at least we know how long lol!I read the spoilers,shouldn't have now I'm more impatient  Bad me! Lol"
negative,"@jmccrae i'm playing the sims 2, i feel inferior "
negative,"@Mr_Marty No, checked earlier "
negative,just home its raining nearly 11 feels like winter  i hate living in Glasgow
negative,"@Jihav no... yes... a little... I mean No! I don't like stupid achievements any way, there not shiny like trophies... yes "
negative,@sockmonkeymax Jorge added Max on Facebook. Jorge still wishes he had a ice cream to  make the day better.  Jorge's tail disappeared.
negative,"@ddlovato I wish that I could go to the premiere, STUPID EXAMS  Anyways you girls look beautiful, have lots of fun &lt;3"
negative,@CarterTwins we would sooooooooo bid if it was in CA!!!!  too bad we live so far away!!!   we love u guys!!!!
negative,I WANT TO LIVE IN LOS ANGELES!! &lt;3 but im living here in finland! 
negative,"hell, just realised my showreel v2 i uploaded, didnt have the soundtrack with it,  why does the setting be turned off automatically in AE!"
negative,I just can't live a lie-carrie underwood is making me cry 
negative,I want june gloom to come back. Fuck the heat 
negative,Not so happy after the check up... It seems there can be some complications 
negative,@syrianqueenx3 na i cant tell u sorry 
negative,Well @robertpurfield seen as i'm a Dual role parent i'm claiming a steak too so! It'll prob be round steak tho- i'm on a budget! 
negative,@savagestar Yours was one of those? I'm sorry. 
negative,@thedanikaholmes wish I did 
negative,I want class to be over so I can go on a date with my boyfriend  before I leave for two days.
negative,"@dj_wonder Don't worry about it, you have to have had 1000 friends before 31st May to qualify "
negative,We tried 8 different cars and shot 6 of them. No time to waste! Crappy rainy wheater though... 
negative,"@leannenufc it won't be the same without him.  I really, really hope he's fit."
negative,Negative on the picnic  But &quot;Ballad of the Bro&quot; is done minus guitar solos and drums. Just get that done and recording shall commence!
negative,"@guitarplayr82 Yea, too bad I didn't export the feeds from NewsLife, I've got to go through Safari history and find all the sites... "
negative,just got back from walmart i bot the twilight CD. i wanted to go ahead and get DODWAV and the comatose deluxe CD but they didnt have them 
